"","AirTemp","Time","FricVel","NEP","PPFD","PPFDdiff","RelHum","SoilTempA","SoilWatCont","DiffuseFract","VaporPressureDeficit"
"8637",21.948,2019-07-20 18:00:00,0.3379,-3.407,532.164,171.917,45.97772,12.373,0.24,0.323052667974534,1424.25736853595
"8638",22.30467,2019-07-20 18:30:00,0.2733,-2.608,429.412,153.617,48.16778,12.24333,0.24,0.357738023157248,1396.52134131927
"8639",22.87167,2019-07-20 19:00:00,0.3192,-1.861,359.834,154.303,49.20806,12.104,0.2395,0.428817176809306,1416.39292612951
"8640",23.11767,2019-07-20 19:30:00,0.2806,-1.19,303.86,160.426,50.98517,11.93933,0.239,0.527960244849602,1387.32632935662
"8641",22.91933,2019-07-20 20:00:00,0.1759,0.047,213.762,132.102,52.45906,11.809,0.239,0.617986358660566,1329.56522803254
"8642",19.70333,2019-07-20 21:00:00,0.04,1.912,82.434,62.229,55.49222,11.52767,0.238,0.75489482495087,1022.09194486284
"8643",17.52833,2019-07-20 22:00:00,0.0686,2.763,26.308,22.365,59.04622,11.193,0.2375,0.850121636004257,820.804823624459
"8644",14.895,2019-07-21 01:30:00,0.308,2.582,14.528,11.7034,67.92094,10.32333,0.236,0.805575440528634,543.549800891753
"8645",14.95067,2019-07-21 02:00:00,0.3307,2.237,29.614,23.5465,70.36989,10.254,0.236,0.795113797528196,503.858357330084
"8646",15.223,2019-07-21 02:30:00,0.4366,1.035,52.148,37.864,71.7735,10.20967,0.236,0.72608729002071,488.47393086468
"8647",15.66133,2019-07-21 03:00:00,0.4631,0.452,95.392,61.728,70.50494,10.19133,0.236,0.64709828916471,524.984634728651
"8648",15.80133,2019-07-21 03:30:00,0.4419,-0.183,168.846,97.225,70.03411,10.196,0.2355,0.575820570223754,538.166078042732
"8649",16.614,2019-07-21 04:00:00,0.419,-1.039,211.672,113.755,70.74967,10.211,0.235,0.537411655769303,553.256324085042
"8650",17.57567,2019-07-21 04:30:00,0.4374,-1.578,298.996,143.015,70.59878,10.22567,0.235,0.478317435684758,591.028627758247
"8651",18.57867,2019-07-21 05:00:00,0.3765,-2.964,370.436,135.124,69.80089,10.239,0.235,0.364770162727165,646.561302804384
"8652",19.364,2019-07-21 05:30:00,0.3668,-3.542,445.904,139.125,66.88056,10.26367,0.235,0.312006620259069,744.699888320908
"8653",20.19067,2019-07-21 06:00:00,0.3482,-4.221,566.136,154.556,62.68832,10.28967,0.235,0.273001540265943,883.091947161555
"8654",21.619,2019-07-21 06:30:00,0.3779,-4.456,662.01,167.859,57.4825,10.33267,0.2345,0.253559613903113,1098.65106775926
"8655",22.913,2019-07-21 07:00:00,0.3408,-4.597,762.71,184.602,55.16322,10.415,0.234,0.242034324972794,1253.45837520898
"8656",23.36733,2019-07-21 07:30:00,0.2669,-4.766,860.294,203.672,49.81805,10.53333,0.234,0.236746972546595,1441.93112045454
"8657",23.564,2019-07-21 08:00:00,0.2563,-4.053,650.002,210.492,48.25761,10.63867,0.233,0.323832849745078,1504.49638745654
"8658",20.37433,2019-07-21 08:30:00,0.3381,-1.128,248.988,187.619,53.79428,10.78867,0.233,0.753526274358604,1106.07242349379
"8659",19.438,2019-07-21 09:00:00,0.1527,-4.312,578.486,251.585,53.97333,10.862,0.232,0.434902486836328,1039.69648203833
"8660",23.25367,2019-07-21 09:30:00,0.3152,-5.437,1353.876,430.382,41.85611,10.90367,0.232,0.317888787451731,1659.29101439401
"8661",24.18833,2019-07-21 10:00:00,0.3964,-5.233,1342.628,428.622,39.66893,11.12933,0.232,0.319241070497562,1821.27585973088
"8662",23.694,2019-07-21 10:30:00,0.3739,-5.243,1352.166,421.582,38.17606,11.61033,0.2315,0.31178272490212,1811.75609883593
"8663",24.10933,2019-07-21 11:00:00,0.451,4.563,1397.842,444.252,36.08506,12.216,0.231,0.31781274278495,1920.34880014916
"8664",23.13867,2019-07-21 11:30:00,0.324,-3.961,704.798,388.102,38.47145,12.85433,0.2305,0.55065706769883,1743.72860646495
"8665",22.25633,2019-07-21 12:00:00,0.4925,-5.933,993.066,306.439,37.97256,13.13267,0.23,0.30857868459901,1666.30609406894
"8666",24.95867,2019-07-21 12:30:00,0.425,-9.484,1307.516,300.341,33.81944,13.228,0.229,0.229703498848198,2091.98222162736
"8667",26.37333,2019-07-21 13:00:00,0.5239,-9.899,1132.792,303.883,33.66006,13.674,0.2285,0.268260192515484,2280.41264917576
"8668",27.45533,2019-07-21 13:30:00,0.3105,-3.999,1266.134,378.966,32.25189,13.868,0.228,0.299309551753606,2481.54227398908
"8669",24.62767,2019-07-21 14:00:00,0.4491,-2.176,344.596,260.437,38.30517,13.91967,0.2275,0.755774878408339,1912.05419506876
"8670",21.67933,2019-07-21 14:30:00,0.4084,1.715,281.098,221.939,44.70611,13.74167,0.227,0.789543148652783,1434.07058562606
"8671",21.948,2019-07-21 15:00:00,0.3298,-2.157,388.296,322.718,43.64978,13.38633,0.226,0.831113377423409,1485.63178106555
"8672",23.97533,2019-07-21 15:30:00,0.3742,-4.141,830.996,300.969,39.99889,13.13267,0.226,0.362178638645673,1788.31959195521
"8673",26.57733,2019-07-21 16:00:00,0.4655,-1.424,709.928,386.147,39.28911,13.152,0.226,0.54392417259215,2112.14317047948
"8674",23.503,2019-07-21 16:30:00,0.2211,-2.527,459.622,280.243,40.94422,13.23067,0.225,0.609724947891963,1710.84741426121
"8675",26.395,2019-07-21 17:00:00,0.3518,-3.539,782.736,377.787,37.08567,13.15267,0.225,0.482649322376893,2165.42253418809
"8676",24.559,2019-07-21 17:30:00,0.4125,-1.901,336.008,294.801,38.22644,13.113,0.224,0.877363038975262,1906.65500752986
"8677",22.32867,2019-07-21 18:00:00,0.2066,-0.882,278.324,234.532,42.53039,13.017,0.224,0.842658196921573,1550.67137567025
"8678",23.30233,2019-07-21 18:30:00,0.3307,-1.942,381.684,187.56,42.03344,12.89233,0.223,0.491401263872732,1659.09585260548
"8679",25.42067,2019-07-21 19:00:00,0.2329,-0.902,320.39,161.723,41.35733,12.77633,0.223,0.50476918755267,1905.35304539462
"8680",24.65733,2019-07-21 19:30:00,0.3978,-0.003,241.274,140.278,41.48561,12.64433,0.2225,0.581405373144226,1816.70108215717
"8681",22.91533,2019-07-21 20:00:00,0.3688,1.208,149.504,105.64,43.72528,12.52167,0.222,0.706603167808219,1573.43964369685
"8682",20.54333,2019-07-21 20:30:00,0.2675,2.424,68.45,57.459,47.24111,12.40067,0.222,0.839430241051863,1276.17642576826
"8683",19.27,2019-07-21 21:00:00,0.3566,2.517,54.124,44.972,49.71455,12.24933,0.221,0.83090680659227,1124.08738327333
"8684",18.63933,2019-07-21 21:30:00,0.3568,2.896,31.78,27.6141,52.70528,12.07733,0.221,0.86891441157961,1016.42838866038
"8685",18.02067,2019-07-21 22:00:00,0.2737,3.146,15.972,14.3536,55.0765,11.916,0.221,0.898672677185074,928.725940630707
"8686",17.222,2019-07-22 01:30:00,0.4466,0.155,11.45,9.6578,59.1305,11.16967,0.22,0.843475982532751,803.413643500582
"8687",16.84567,2019-07-22 02:00:00,0.3635,2.677,24.294,18.2237,61.6025,11.12133,0.219,0.750131719766197,737.035120256643
"8688",17.18933,2019-07-22 02:30:00,0.4518,1.596,48.348,32.9905,61.17772,11.065,0.219,0.682355009514354,761.593486310473
"8689",17.43933,2019-07-22 03:00:00,0.5505,1.413,89.35,57.038,58.89267,11.01533,0.219,0.638365976496922,819.266134547314
"8690",17.22167,2019-07-22 03:30:00,0.4383,1.094,144.678,80.388,59.71089,10.99067,0.219,0.555633890432547,791.987788539709
"8691",17.815,2019-07-22 04:00:00,0.4494,-0.162,185.68,95.048,61.85978,10.98733,0.219,0.511891426109436,778.354342430219
"8692",18.477,2019-07-22 04:30:00,0.3907,-1.451,249.672,112.442,63.28961,10.988,0.219,0.45035887083854,780.979640123503
"8693",19.48267,2019-07-22 05:00:00,0.3613,-2.669,357.972,130.316,62.40217,10.99133,0.219,0.364039645558871,851.659045838787
"8694",20.92833,2019-07-22 05:30:00,0.3994,-3.242,444.27,143.886,60.50406,11.014,0.2185,0.323870619218043,978.270467673369
"8695",21.209,2019-07-22 06:00:00,0.3893,-3.911,553.748,159.366,58.28117,11.058,0.2185,0.287795170366304,1051.28839107287
"8696",21.89,2019-07-22 06:30:00,0.3952,-4.256,652.472,172.873,54.79417,11.12267,0.218,0.2649508331392,1187.60970733159
"8697",22.682,2019-07-22 07:00:00,0.4839,-2.543,753.02,190.885,55.01083,11.21667,0.218,0.253492603118111,1240.24114189158
"8698",23.08167,2019-07-22 07:30:00,0.4164,-3.428,850.87,208.549,53.37267,11.338,0.217,0.24510089672923,1316.8816713806
"8699",23.26767,2019-07-22 08:00:00,0.5508,-2.709,938.802,222.94,50.91594,11.44167,0.217,0.237472864352654,1401.92884455644
"8700",23.49833,2019-07-22 08:30:00,0.6787,-2.552,1024.606,234.472,46.75122,11.61467,0.2165,0.228841135031417,1542.18448267433
"8701",23.55167,2019-07-22 09:00:00,0.549,-2.016,1101.328,247.874,44.373,11.749,0.216,0.22506828120233,1616.24726511114
"8702",23.51733,2019-07-22 09:30:00,0.6852,-4.602,1126.522,266.463,42.31178,11.81533,0.216,0.236535993083136,1672.67264694833
"8703",23.90667,2019-07-22 10:00:00,0.6232,-3.786,1183.978,276.364,39.37211,11.97833,0.2155,0.233419877734215,1799.56573930539
"8704",23.86433,2019-07-22 10:30:00,0.6349,-5.956,1239.686,301.796,38.34506,12.38433,0.215,0.243445517655277,1825.40184710891
"8705",24.17433,2019-07-22 11:00:00,0.5677,-3.221,1297.712,322.407,37.05694,12.95733,0.215,0.248442643668241,1898.5328675979
"8706",24.40933,2019-07-22 11:30:00,0.6023,-2.744,1370.254,361.037,35.66822,13.55633,0.2145,0.26348180702264,1967.92247385463
"8707",25.38133,2019-07-22 12:00:00,0.7005,-2.99,1169.082,351.563,34.6355,14.10533,0.214,0.300717143878701,2118.79572857033
"8708",25.646,2019-07-22 12:30:00,0.5297,2.031,1199.596,330.035,34.98789,14.44967,0.213,0.275121791002971,2140.7275114021
"8709",26.25167,2019-07-22 13:00:00,0.4984,3.375,1075.982,307.904,34.46517,14.70233,0.2125,0.286160920907599,2236.63231829739
"8710",27.494,2019-07-22 13:30:00,0.5282,6.539,1315.382,342.962,33.32778,14.70167,0.212,0.260731863443471,2447.66032553083
"8711",27.453,2019-07-22 14:00:00,0.4667,5.345,891.416,296.63,34.66211,14.75267,0.211,0.3327627056279,2392.93243902028
"8712",27.91733,2019-07-22 14:30:00,0.5925,1.544,1247.324,368.349,34.11011,14.73433,0.211,0.295311402650795,2479.44011354503
"8713",28.387,2019-07-22 15:00:00,0.6081,-1.197,1125.648,307.668,33.61094,14.82167,0.21,0.273325231333419,2567.40494354469
"8714",29.133,2019-07-22 15:30:00,0.6282,-0.828,1074.044,378.669,33.24172,14.751,0.21,0.352563768337238,2695.62593354537
"8715",29.71067,2019-07-22 16:00:00,0.6048,5.276,1024.568,369.669,31.78327,14.739,0.2095,0.360804748928329,2847.72274924624
"8716",28.27033,2019-07-22 16:30:00,0.6063,-5.105,899.776,329.701,31.26428,14.71233,0.209,0.366425643715769,2640.20338833784
"8717",27.688,2019-07-22 17:00:00,0.4807,-9.835,757.846,266.322,31.8735,14.644,0.208,0.35141968157119,2529.54947688147
"8718",27.27667,2019-07-22 17:30:00,0.5301,-5.292,649.584,241.631,32.03717,14.40267,0.2075,0.371978065962216,2463.52217300806
"8719",27.54267,2019-07-22 18:00:00,0.4843,-12.089,567.39,227.537,32.08483,14.14533,0.207,0.401023987028323,2500.39275020104
"8720",27.892,2019-07-22 18:30:00,0.5085,-6.236,470.338,220.152,32.73683,14.03067,0.2065,0.468071897231353,2527.38374255286
"8721",27.18967,2019-07-22 19:00:00,0.3238,-0.567,336.008,151.485,34.20011,13.89467,0.206,0.450837480059999,2372.99833272128
"8722",26.99867,2019-07-22 19:30:00,0.2078,0.317,260.198,133.698,40.46233,13.70067,0.2055,0.513831774264214,2123.24985155846
"8723",25.454,2019-07-22 20:00:00,0.359,1.139,185.908,103.384,46.09211,13.52467,0.205,0.55610301869742,1754.98495866953
"8724",23.997,2019-07-22 20:30:00,0.298,2.29,108.35,73.579,47.00372,13.333,0.2045,0.679086294416244,1581.5982409953
"8725",21.50267,2019-07-22 21:00:00,0.451,1.872,55.834,44.242,48.47178,13.149,0.204,0.792384568542465,1322.04847721426
"8726",21.058,2019-07-22 21:30:00,0.4958,2.605,35.01,29.033,48.96139,12.98133,0.204,0.829277349328763,1274.27929272114
"8727",20.31967,2019-07-22 22:00:00,0.542,2.786,17.796,15.3295,50.054,12.834,0.204,0.861401438525511,1191.57946006717
"8728",18.47433,2019-07-23 01:30:00,0.6067,2.816,11.868,9.6511,55.24283,12.171,0.202,0.813203572632288,952.00820947163
"8729",18.42867,2019-07-23 02:00:00,0.491,1.897,24.522,18.4528,56.15905,12.10133,0.202,0.75249979610146,929.855782006947
"8730",18.333,2019-07-23 02:30:00,0.5193,1.745,45.954,31.8892,57.09194,12.03833,0.202,0.693937415676546,904.627617134378
"8731",18.517,2019-07-23 03:00:00,0.4923,1.684,79.546,51.589,56.59039,11.97667,0.202,0.648542981419556,925.815898512522
"8732",18.74033,2019-07-23 03:30:00,0.3435,0.755,132.252,76.331,55.73705,11.92467,0.2015,0.57716329431691,957.299071656327
"8733",19.762,2019-07-23 04:00:00,0.396,-0.237,194.686,100.178,55.57733,11.888,0.201,0.5145619099473,1023.85689978471
"8734",20.90733,2019-07-23 04:30:00,0.375,-1.186,266.81,122.772,55.00794,11.86867,0.201,0.460147670627038,1112.96577108708
"8735",21.42767,2019-07-23 05:00:00,0.4654,-0.563,342.392,136.758,55.095,11.86633,0.201,0.399419378957452,1146.84151270724
"8736",21.55067,2019-07-23 05:30:00,0.4461,-1.535,414.06,152.409,54.544,11.88867,0.201,0.368084335603536,1169.68444059693
"8737",22.05133,2019-07-23 06:00:00,0.3826,-3.493,524.412,174.398,53.33322,11.91667,0.201,0.33255913289551,1238.10834402196
"8738",23.30933,2019-07-23 06:30:00,0.393,-3.829,630.356,193.83,50.67667,11.97133,0.201,0.307492908769013,1412.30918500931
"8739",24.34633,2019-07-23 07:00:00,0.3828,-4.007,728.206,213.407,49.53311,12.06467,0.2005,0.293058557605952,1537.98273618633
"8740",25.73067,2019-07-23 07:30:00,0.341,-3.989,816.176,229.225,47.6375,12.18467,0.2,0.280852414185176,1732.87154597695
"8741",25.918,2019-07-23 08:00:00,0.236,-4.137,902.93,248.25987,45.17511,12.291,0.2,0.274949187644668,1834.59189180752
"8742",26.79,2019-07-23 08:30:00,0.3383,-4.08,981.552,259.64043,39.61161,12.48167,0.199,0.264520300503692,2127.3639226866
"8743",23.152,2019-07-23 09:30:00,0.0901,-0.811,275.132,204.94025,46.34789,12.61467,0.198,0.744879730456653,1521.73412278825
"8744",22.89833,2019-07-23 10:00:00,0.1528,-3.325,539.574,351.64686,45.12778,12.623,0.198,0.651712017258059,1532.64792537899
"8745",25.49533,2019-07-23 10:30:00,0.2597,-4.619,1239.686,511.949,34.58044,12.82533,0.198,0.412966670592392,2134.98086081221
"8746",27.13,2019-07-23 11:00:00,0.1659,-3.257,745.268,483.109,35.56894,13.43,0.198,0.648235265703076,2315.52276497571
"8747",25.134,2019-07-23 11:30:00,0.2056,-2.631,528.744,367.609,38.29356,13.792,0.197,0.695249496921005,1971.0245535904
"8748",26.138,2019-07-23 12:00:00,0.4044,5.087,1172.806,391.746,32.20661,13.797,0.1965,0.33402455308039,2298.2425480033
"8749",26.51033,2019-07-23 13:00:00,0.3132,-3.501,882.942,312.571,33.55944,14.61867,0.1955,0.354010795726107,2302.38022313494
"8750",29.657,2019-07-23 13:30:00,0.342,-3.35,1250.402,379.19933,30.60061,14.567,0.195,0.303261934961716,2888.16741523277
"8751",30.77933,2019-07-23 14:00:00,0.4479,-4.144,891.986,383.969,31.2205,14.80533,0.194,0.43046527636084,3052.37356675478
"8752",29.19233,2019-07-23 14:30:00,0.3752,-3.091,1025.86,357.923,31.91172,14.908,0.1935,0.348900434757179,2758.76097139505
"8753",29.71433,2019-07-23 15:00:00,0.5043,2.922,760.734,367.426,31.46617,14.96533,0.193,0.482988797661206,2861.56211712565
"8754",29.70333,2019-07-23 15:30:00,0.2032,-2.703,886.4,478.916,30.84489,14.91733,0.1925,0.540293321299639,2885.67782141024
"8755",28.10133,2019-07-23 16:00:00,0.2116,-0.489,370.892,308.813,34.99061,14.93933,0.192,0.832622434563161,2472.65451819972
"8756",26.047,2019-07-23 16:30:00,0.1248,-0.009,286.57,223.578,37.53789,14.692,0.191,0.780186341905992,2106.15621002603
"8757",25.86367,2019-07-23 17:00:00,0.1055,-0.847,346.99,219.815,37.71639,14.38733,0.19,0.633490878699674,2077.49275872832
"8758",26.72867,2019-07-23 17:30:00,0.2152,-2.122,512.138,235.587,33.6165,14.17333,0.19,0.460006873147472,2330.14537369661
"8759",28.78133,2019-07-23 18:00:00,0.5339,-1.114,472.124,215.839,32.15361,14.06033,0.1895,0.457165914039532,2684.43144578148
"8760",27.166,2019-07-23 18:30:00,0.2617,-0.121,303.1,170.018,35.85995,14.05267,0.189,0.560930386011217,2309.93248082925
"8761",26.399,2019-07-23 19:00:00,0.1541,0.409,250.584,148.364,35.23022,13.929,0.189,0.592072917664336,2229.8101083824
"8762",26.90867,2019-07-23 19:30:00,0.0821,1.357,195.332,125.749,37.25083,13.772,0.188,0.643770605942703,2225.99073051637
"8763",26.56233,2019-07-23 20:00:00,0.0467,1.935,156.876,104.88209,39.01,13.626,0.188,0.668566829852877,2119.98094332244
