"","PAR","Time","DiffRad","RelHum","AirTemp","SoilTempA","FricVel","NEE","DiffuseFract","VaporPressureDeficit"
"7197",1088.70023,2020-04-23 14:30:00,256.032,37.62567,7.91367,3.3725,0.94796,-2.561,0.235172174070359,665.426038040406
"7198",926.22058,2020-04-23 15:00:00,346.3499,39.05025,7.76733,3.435,0.87729,-2.579,0.373938894771697,643.771344864779
"7199",814.05017,2020-04-23 15:30:00,359.46928,38.64089,7.83533,3.4865,0.90632,-1.916,0.441581235711799,651.108521618969
"7200",479.73834,2020-04-23 16:00:00,329.38889,38.50258,7.789,3.5285,0.81454,-2.319,0.686601137611807,650.517135547901
"7201",384.78939,2020-04-23 16:30:00,342.4415,39.85503,7.54067,3.57,0.792,-1.172,0.889945276297769,625.512164226571
"7202",399.87151,2020-04-23 17:00:00,306.36094,40.08919,7.667,3.6035,0.70217,-1.614,0.766148456037791,628.478487579244
"7203",264.62105,2020-04-23 17:30:00,244.6775,40.97542,7.48967,3.63,0.63401,-1.362,0.924633546726536,611.723067117061
"7204",214.16244,2020-04-23 18:00:00,173.96839,41.53211,7.38533,3.669,0.59895,-0.931,0.81231979800006,601.643081443882
"7205",122.71795,2020-04-23 18:30:00,112.35339,42.877,7.10667,3.6825,0.42283,-0.02,0.915541613920376,576.685724552534
"7206",18.52128,2020-04-24 05:00:00,18.48978,83.10447,2.53133,3.4365,0.37764,0.997,0.998299253615301,123.872678862747
"7207",58.46494,2020-04-24 05:30:00,58.455,82.8685,2.58733,3.4305,0.39092,0.763,0.999829983576482,126.104767143671
"7208",123.18361,2020-04-24 06:00:00,123.18338,82.00294,2.73933,3.4135,0.5597,1.18,0.999998132868488,133.917040609263
"7209",199.42711,2020-04-24 06:30:00,197.18722,79.89792,2.97433,3.401,0.68421,-1.149,0.988768377579157,152.099290058214
"7210",361.48299,2020-04-24 07:00:00,308.93461,77.57553,3.27133,3.378,0.84854,-1.147,0.854631112794547,173.281935629621
"7211",350.71177,2020-04-24 07:30:00,332.16405,76.57619,3.23333,3.369,0.8813,-1.16,0.947114064634899,180.517721628799
"7212",546.72371,2020-04-24 08:00:00,342.18255,74.93858,3.54333,3.3585,0.81958,-3.203,0.625878380141955,197.420447028125
"7213",542.87089,2020-04-24 08:30:00,415.77027,70.14256,4.21667,3.3465,0.84488,-3.635,0.765873207900317,246.627705942643
"7214",637.62987,2020-04-24 09:00:00,402.41522,67.05489,4.39833,3.345,0.98355,-2.392,0.631110992337922,275.625263448831
"7215",681.60779,2020-04-24 09:30:00,482.21394,64.85467,4.67733,3.355,0.77528,-1.412,0.707465417905508,299.837623293247
"7216",761.65719,2020-04-24 10:00:00,479.89877,62.97044,4.85367,3.3725,0.90148,-1.314,0.630071869997052,319.833010628192
"7217",434.42667,2020-04-24 10:30:00,385.72873,68.01947,4.46767,3.407,0.82934,-1.514,0.887902968756499,268.859681638286
"7218",573.47302,2020-04-24 11:00:00,415.10105,72.78611,4.22567,3.448,0.80552,-0.128,0.723837103966983,224.933698269564
"7219",563.79923,2020-04-24 11:30:00,459.418,80.8817,3.67433,3.499,0.77603,-0.053,0.814860992272019,152.003323566753
"7220",756.60346,2020-04-24 12:00:00,474.72644,73.0275,4.38433,3.55,0.88418,-2.178,0.627444183244946,225.435704961906
"7221",1119.43451,2020-04-24 12:30:00,410.30567,61.47506,5.45867,3.574,1.00172,-3.188,0.366529409567693,347.083614031495
"7222",725.28384,2020-04-24 13:00:00,450.59079,55.68792,5.379,3.6085,0.66936,1.766,0.621261311985112,397.015399688125
"7223",891.78722,2020-04-24 13:30:00,482.81466,48.49122,6.135,3.636,0.94034,-2.972,0.541401187606165,486.342994402955
"7224",690.52056,2020-04-24 14:00:00,329.29539,49.01011,5.78467,3.6775,0.83359,-1.695,0.476879920852755,469.903433009866
"7225",1169.55419,2020-04-24 14:30:00,307.81128,39.35924,6.66333,3.6955,1.15681,-3.877,0.263186847289222,593.826206704011
"7226",923.04919,2020-04-24 15:00:00,225.09016,36.89953,6.37133,3.713,1.10528,-2.444,0.243854999753588,605.59874593034
"7227",842.0685,2020-04-24 15:30:00,190.40234,32.88772,6.33633,3.736,1.27228,-4.249,0.226112649980376,642.547259151521
"7228",822.198,2020-04-24 16:00:00,171.15577,33.73644,6.165,3.761,1.15793,-2.419,0.208168555506095,626.956001976714
"7229",703.70123,2020-04-24 16:30:00,164.93962,31.28917,6.028,3.7775,1.16017,-1.947,0.234388704990611,643.978814206775
"7230",568.90894,2020-04-24 17:00:00,148.36839,28.6495,5.75,3.749,1.0973,-1.885,0.2607946185553,655.959678028349
"7231",434.68256,2020-04-24 17:30:00,131.11061,27.78433,5.284,3.749,1.10405,-0.839,0.301623810258226,642.753624686056
"7232",308.45072,2020-04-24 18:00:00,114.10533,24.48178,4.73367,3.754,1.04847,-0.75,0.369930502998988,646.818439033178
"7233",202.54467,2020-04-24 18:30:00,93.29655,27.44633,4.05867,3.7585,0.91131,-0.484,0.460622093881809,592.6858012085
"7234",107.43589,2020-04-24 19:00:00,66.92539,28.74475,2.71333,3.759,0.91804,0.753,0.622933267458388,529.234241641995
"7235",41.98839,2020-04-24 19:30:00,34.66617,32.44375,1.60533,3.749,0.81797,0.874,0.82561322308381,463.558935318652
"7236",388.97912,2020-04-25 06:30:00,136.48589,64.87855,-2.07133,2.7475,0.37507,-0.175,0.350882304428063,184.318655854597
"7237",504.55878,2020-04-25 07:00:00,168.33389,66.15656,-1.31867,2.693,0.46466,0.174,0.333625925605734,187.760409872024
"7238",578.49639,2020-04-25 07:30:00,291.49494,69.061,-0.561,2.635,0.60471,-0.012,0.503883766673116,181.457162755241
"7239",793.44433,2020-04-25 08:00:00,250.18311,70.89639,0.30467,2.5995,0.61211,-1.218,0.315312745381897,181.804794679689
"7240",696.52023,2020-04-25 08:30:00,449.50239,64.67836,0.76467,2.5695,0.75673,-1.263,0.645354392649873,228.125125854256
"7241",730.67059,2020-04-25 09:00:00,422.94511,59.28703,1.243,2.549,0.62476,-0.352,0.578845126365357,272.180109353829
"7242",1125.08513,2020-04-25 09:30:00,274.11917,49.02252,1.98467,2.51,0.87772,-1.744,0.24364304770431,359.441421456064
"7243",1207.03353,2020-04-25 10:00:00,257.48283,45.52297,2.68933,2.48,0.85773,-2.287,0.213318705404977,403.927023461995
"7244",917.75794,2020-04-25 10:30:00,411.46722,43.47811,2.95733,2.4865,0.7255,-1.757,0.448339591592092,427.148351988385
"7245",999.45725,2020-04-25 11:00:00,405.55012,40.64956,3.28433,2.52,0.77322,-2.162,0.405770351858471,459.044525929861
"7246",1330.57505,2020-04-25 11:30:00,476.74495,38.64444,3.88933,2.5445,0.90328,-2.957,0.358299932048177,495.269572559164
"7247",1051.45184,2020-04-25 12:00:00,593.63406,36.70908,4.288,2.563,0.95003,-3.695,0.564585116898935,525.419914675056
"7248",832.7647,2020-04-25 12:30:00,608.14556,38.37108,4.114,2.6125,0.84506,-1.446,0.730272981071364,505.405291230108
"7249",1207.33109,2020-04-25 13:00:00,566.43495,38.71222,4.45333,2.665,0.78177,-3.407,0.469162895490416,514.727348829516
"7250",1063.45652,2020-04-25 13:30:00,531.06717,37.99994,4.78333,2.714,0.93144,-3.574,0.499378357283474,532.88223223033
"7251",592.0504,2020-04-25 14:00:00,486.77083,38.51939,4.77233,2.761,0.96531,-2.129,0.82217802741118,528.011295041441
"7252",688.22966,2020-04-25 14:30:00,501.93172,40.00433,4.96133,2.8275,0.8702,-3.206,0.7293084695013,522.108692415832
"7253",493.02494,2020-04-25 15:00:00,389.31511,40.519,4.67733,2.8835,0.77639,-1.656,0.789645874709705,507.454096208675
"7254",532.13188,2020-04-25 15:30:00,332.48655,41.29689,4.80533,2.9345,0.76211,-1.486,0.624819828498154,505.322131353413
"7255",339.72017,2020-04-25 16:00:00,323.20277,41.38922,4.58833,2.9815,0.6673,-2.018,0.951379395577248,496.92369902094
"7256",289.64855,2020-04-25 16:30:00,216.50084,40.94708,4.56667,3.034,0.72754,-0.761,0.747460465450285,499.913254317656
"7257",379.54905,2020-04-25 17:00:00,198.08522,38.63242,4.71833,3.047,0.83864,-2.004,0.521896234491958,525.053488319254
"7258",297.05939,2020-04-25 17:30:00,163.51155,31.2645,4.699,3.061,0.75545,-1.264,0.550433871152836,587.297609011361
"7259",292.25672,2020-04-25 18:00:00,136.88622,26.66939,4.73333,3.0825,0.87101,-0.577,0.468376638183033,628.066478631814
"7260",189.68866,2020-04-25 18:30:00,106.81188,30.53583,4.37333,3.1065,0.74701,-0.6,0.563090487328025,580.132453995897
"7261",97.4445,2020-04-25 19:00:00,72.77067,36.95417,3.73267,3.1085,0.65964,0.146,0.746790942536521,503.324274506137
"7262",38.065,2020-04-25 19:30:00,35.16255,39.45394,3.147,3.112,0.49905,0.553,0.923750164192828,463.758091375437
"7263",406.76349,2020-04-26 07:00:00,276.64011,66.34933,1.146,2.47,0.50177,-1.49,0.680100640300829,223.399450258891
"7264",467.27373,2020-04-26 07:30:00,408.17072,63.12544,1.93233,2.441,0.50416,-2.126,0.873515230569457,259.0295347553
"7265",525.828,2020-04-26 08:00:00,507.55061,58.47528,2.73933,2.417,0.47632,-1.895,0.965240744121652,308.987557663767
"7266",612.93789,2020-04-26 08:30:00,557.29872,54.70917,3.10467,2.4075,0.65432,-2.092,0.909225435549432,345.86972189268
"7267",787.46155,2020-04-26 09:00:00,546.4345,52.53203,3.48033,2.411,0.5427,-1.367,0.693918960233677,372.266150158493
"7268",835.57016,2020-04-26 09:30:00,577.58506,49.5705,3.77467,2.4125,0.84399,-3.3,0.691246633316824,403.796575556137
"7269",716.30429,2020-04-26 10:00:00,588.78694,49.91172,3.824,2.4325,0.79514,-2.667,0.821978798982203,402.461640478622
"7270",912.93023,2020-04-26 10:30:00,548.723,49.43997,4.13767,2.4725,0.81523,-3.867,0.601056884708484,415.322374771662
"7271",652.08973,2020-04-26 11:00:00,592.29,46.93181,4.238,2.524,0.72389,-2.59,0.908295243355542,439.009934455499
"7272",427.07534,2020-04-26 11:30:00,414.75733,45.36925,4.333,2.586,0.71144,-1.647,0.971157290420936,454.961123219625
"7273",788.08188,2020-04-26 12:00:00,613.07461,46.10472,4.459,2.6425,0.8194,-3.225,0.777932630553566,452.821199135654
"7274",338.8491,2020-04-26 12:30:00,335.0286,46.83603,4.23633,2.7025,0.77504,-1.067,0.988725069654899,439.75068991542
"7275",365.80383,2020-04-26 13:00:00,365.74328,48.86772,3.95533,2.766,0.71393,-1.461,0.999834474122373,414.669062782538
"7276",436.87305,2020-04-26 13:30:00,436.37745,48.47075,4.19333,2.8225,0.70719,-1.991,0.998865574335611,424.943198030726
"7277",562.38716,2020-04-26 14:00:00,559.7306,46.27822,4.22833,2.8675,0.79903,-1.797,0.995276279067253,444.115007992869
"7278",432.46884,2020-04-26 14:30:00,430.28833,47.12086,4.12367,2.9085,0.76764,-1.654,0.994957995123995,433.945218424748
"7279",388.94262,2020-04-26 15:00:00,388.94262,48.76919,3.93767,2.948,0.81694,-1.494,1,414.951785734634
"7280",314.14467,2020-04-26 15:30:00,314.13844,48.92925,3.97267,2.9875,0.76271,-1.273,0.999980168372744,414.676009771899
"7281",261.53067,2020-04-26 16:00:00,261.32896,48.75428,4.01467,3.033,0.64887,-1.026,0.999228732905399,417.328626798471
"7282",249.18545,2020-04-26 16:30:00,249.11072,49.99781,3.99967,3.0565,0.71609,-0.785,0.999700102875188,406.772062899417
"7283",167.92988,2020-04-26 17:00:00,167.81316,51.24397,3.796,3.0955,0.61315,-0.324,0.99930494799377,390.984437220997
"7284",135.11879,2020-04-26 17:30:00,135.11867,55.69506,3.53667,3.1185,0.62342,-0.619,0.99999911189258,348.846404398969
"7285",78.17144,2020-04-26 18:00:00,78.17144,54.47386,3.50067,3.138,0.63231,0.445,1,357.551080655564
"7286",53.44839,2020-04-26 18:30:00,53.44006,55.74295,3.35833,3.151,0.50267,0.622,0.999844148719915,344.102718786371
"7287",39.90639,2020-04-26 19:00:00,38.35633,57.48692,3.16967,3.164,0.51371,0.505,0.961157599071226,326.156477146038
"7288",23.1725,2020-04-26 19:30:00,20.46983,57.52322,2.98933,3.167,0.46634,0.761,0.883367353544072,321.736389143913
"7289",169.36483,2020-04-27 05:30:00,110.82005,89.88942,-2.096,2.607,0.40959,1.15,0.65432740669949,52.9638216331594
"7290",272.58097,2020-04-27 06:00:00,141.14133,88.08675,-1.61,2.576,0.43871,-0.091,0.517795978200533,64.6899923168471
"7291",386.58278,2020-04-27 06:30:00,166.64045,84.91889,-0.89167,2.536,0.39916,2.858,0.431060198801405,86.3347209606695
"7292",506.13311,2020-04-27 07:00:00,190.29479,78.79033,-0.08167,2.485,0.51331,-1.269,0.37597775415246,128.822853621442
"7293",632.99084,2020-04-27 07:30:00,211.7765,70.97178,0.769,2.436,0.57569,-1.161,0.334564873008273,187.53772533228
"7294",756.36722,2020-04-27 08:00:00,234.94472,64.74928,1.31267,2.4115,0.57751,-1.563,0.310622557122452,236.848208048701
"7295",895.18818,2020-04-27 08:30:00,263.56666,58.85944,1.99667,2.391,0.7269,-2.039,0.294425983149152,290.33069587262
"7296",973.36972,2020-04-27 09:00:00,343.63227,52.69839,2.568,2.37,0.75424,-4.295,0.353033655084319,347.707564999087
"7297",995.31107,2020-04-27 09:30:00,444.83322,48.62972,3.04233,2.36,0.77691,-0.672,0.446928838036535,390.56552226047
"7298",837.7874,2020-04-27 10:00:00,378.19522,49.47211,3.19267,2.35,0.61931,-3.918,0.451421470411228,388.277700173881
"7299",1138.47349,2020-04-27 10:30:00,410.93722,47.53344,3.277,2.3835,0.47316,-3.442,0.360954579627497,405.590765723656
"7300",330.56515,2020-04-27 11:00:00,284.05167,46.81767,3.30833,2.425,0.46532,-1.606,0.859291035367763,412.036934643679
"7301",525.06517,2020-04-27 11:30:00,519.81722,44.57555,3.39167,2.499,0.45512,-2.135,0.990005145456516,431.947986487117
"7302",578.76443,2020-04-27 12:00:00,510.1241,40.66186,3.656,2.541,0.67307,-2.153,0.881401954850612,471.168101214307
"7303",595.04649,2020-04-27 12:30:00,595.04649,38.62925,3.802,2.591,0.57734,-2.097,1,492.352646906115
"7304",600.50227,2020-04-27 13:00:00,593.11838,37.21795,4.191,2.639,0.64177,-1.984,0.987703810012242,517.656228756182
"7305",444.92273,2020-04-27 13:30:00,444.92273,38.54458,4.06933,2.689,0.51125,-1.201,1,502.401590329273
"7306",639.45111,2020-04-27 14:00:00,612.29188,36.55564,4.334,2.741,0.39825,-3.087,0.957527276792123,528.397347202816
"7307",338.78194,2020-04-27 14:30:00,337.87911,38.39217,4.173,2.7825,0.47302,-2.828,0.997335070458596,507.332258822074
"7308",292.66755,2020-04-27 15:00:00,292.66755,38.50442,4.20667,2.8375,0.47214,-1.659,1,507.607532042143
"7309",304.44828,2020-04-27 15:30:00,301.97411,40.20678,4.19333,2.889,0.47407,-1.498,0.991873266618553,493.093187410155
"7310",316.91906,2020-04-27 17:00:00,305.41989,38.49889,4.41633,2.979,0.5188,-1.864,0.963715751271003,515.180452280983
"7311",175.23622,2020-04-27 17:30:00,175.22694,42.75578,4.17567,3.01,0.437,-0.816,0.999947042911563,471.486981205403
"7312",343.88989,2020-04-28 07:00:00,303.71133,71.58139,0.219,2.729,0.35869,-1.953,0.8831644629041,176.424755222237
"7313",793.99551,2020-04-28 08:00:00,419.40228,57.38294,2.07433,2.676,0.41535,-2.934,0.528217445461373,302.426082109265
"7314",456.83067,2020-04-28 09:00:00,456.56228,51.88058,2.74567,2.669,0.56616,-2.046,0.99941249566278,358.220550155218
"7315",461.53361,2020-04-28 09:30:00,461.53361,56.04761,2.66967,2.7025,0.64594,-2.671,1,325.43510120205
"7316",467.26583,2020-04-28 10:00:00,467.26583,54.25751,2.63533,2.73,0.49719,-1.701,1,337.862654487152
"7317",518.17894,2020-04-28 10:30:00,518.17894,51.27572,2.78433,2.7635,0.57323,-2.858,1,363.721917456654
"7318",449.95078,2020-04-28 11:00:00,449.71684,47.63381,2.71033,2.8025,0.51202,-3.109,0.999480076465252,388.856492917821
"7319",519.10522,2020-04-28 12:30:00,517.39816,53.89031,2.466,2.91,0.38563,-3.308,0.99671153374262,336.491311383444
"7320",538.92934,2020-04-28 14:00:00,532.83411,61.79608,2.24233,3.039,0.50437,-2.992,0.98869011288196,274.383706318644
"7321",604.38867,2020-04-28 14:30:00,582.83178,62.33858,2.556,3.061,0.5516,-3.132,0.964332736416121,276.607331051708
"7322",578.42689,2020-04-28 15:00:00,498.38407,59.80592,2.79467,3.105,0.53562,-3.071,0.861619815081557,300.265473640511
"7323",594.98966,2020-04-28 15:30:00,424.19456,59.86019,2.84733,3.1365,0.66606,-5.042,0.712944423269473,300.984511077859
"7324",418.94538,2020-04-28 16:00:00,408.60222,61.21261,2.81933,3.1815,0.73429,-4.955,0.975311435586185,290.265329572447
"7325",340.50394,2020-04-28 16:30:00,323.1026,64.95876,2.709,3.204,0.55365,-1.698,0.948895334368231,260.18170230787
"7326",305.45999,2020-04-28 17:00:00,286.49849,72.23039,2.21467,3.2335,0.57003,-0.571,0.937924767168361,199.049972780365
"7327",237.71411,2020-04-28 17:30:00,233.84601,82.98583,1.54467,3.2585,0.54245,-1.453,0.983727932683508,116.240676335406
"7328",152.50389,2020-04-28 18:00:00,152.24867,87.95575,1.051,3.295,0.50465,-1.013,0.998326468918268,79.4132771623246
"7329",98.33078,2020-04-28 18:30:00,98.33078,90.63181,0.607,3.3235,0.52965,0.117,1,59.8181816234205
"7330",61.62217,2020-04-28 19:00:00,61.62211,93.13661,0.28567,3.329,0.44533,0.009,0.999999026324454,42.8152133352989
"7331",36.65533,2020-04-28 19:30:00,36.5985,94.82289,-0.016,3.3415,0.4343,0.405,0.998449611557173,31.5953275393124
"7332",10.67472,2020-04-28 20:00:00,10.49706,95.19067,-0.18767,3.334,0.35886,0.926,0.983356940509915,28.9860787203338
"7333",18.18833,2020-04-29 04:30:00,18.11461,95.14836,-0.97767,2.821,0.48205,0.492,0.995946851635087,27.5994886377549
"7334",62.09972,2020-04-29 05:00:00,62.0995,94.68367,-1.061,2.813,0.49942,0.569,0.999996457310919,30.0585370678579
"7335",134.645,2020-04-29 05:30:00,133.8945,94.19989,-1.101,2.787,0.56996,0.945,0.994426083404508,32.6976299121897
"7336",228.5196,2020-04-29 06:00:00,200.77099,92.01755,-0.891,2.77,0.59565,-1.881,0.878572297518462,45.6993186872022
"7337",392.17828,2020-04-29 07:00:00,299.8635,85.61208,-0.49067,2.7275,0.78379,-0.879,0.764610166580362,84.8200726790206
"7338",342.63056,2020-04-29 07:30:00,337.59561,85.56019,-0.61467,2.7175,0.63082,-0.69,0.985305017742726,84.3576661742387
"7339",398.06078,2020-04-29 08:00:00,390.20029,85.7975,-0.53333,2.72,0.74734,-0.193,0.980253040754228,83.4663160498891
"7340",799.99618,2020-04-29 08:30:00,638.09744,81.44861,0.16,2.711,0.80977,2.847,0.797625608662281,114.675680908456
"7341",455.12389,2020-04-29 09:00:00,437.92833,78.02953,0.275,2.7065,0.70545,-1.268,0.96221784797981,136.950093914456
"7342",720.51987,2020-04-29 09:30:00,603.32384,73.52628,0.84567,2.7465,0.77589,-1.359,0.837345179668675,171.984809130042
"7343",727.50607,2020-04-29 10:00:00,500.12628,68.84306,1.131,2.7615,0.66209,-2.996,0.687453068260998,206.620590712607
"7344",734.90535,2020-04-29 11:00:00,607.38694,60.49925,1.88,2.801,0.76339,-4.515,0.826483219913966,276.439473851262
"7345",865.14749,2020-04-29 11:30:00,471.25612,58.74224,2.18467,2.8375,0.84627,-3.805,0.544711884906468,295.098583025994
"7346",603.35614,2020-04-29 12:00:00,359.40266,55.62447,2.392,2.8725,0.7687,1.037,0.595672499495903,322.131702095673
"7347",597.18132,2020-04-29 12:30:00,403.81494,55.92587,2.248,2.9335,0.60763,1.849,0.676201559687098,316.672248547719
"7348",638.03684,2020-04-29 13:30:00,535.70283,43.2685,3.113,2.996,0.8566,-2.003,0.839611126529935,433.493959377547
"7349",526.59148,2020-04-29 14:00:00,375.78928,45.08447,3.26833,3.025,0.90963,-4.283,0.713625826228712,424.261890330561
"7350",1026.10142,2020-04-29 14:30:00,460.91473,46.41067,3.14533,3.076,0.8036,-2.781,0.44919022721945,410.42379283783
"7351",685.32027,2020-04-29 15:00:00,368.87938,46.11594,3.48567,3.082,0.91063,-3.595,0.538258382464012,422.743688069267
"7352",493.337,2020-04-29 15:30:00,445.65355,47.28094,3.08833,3.116,0.8433,-2.093,0.903345076489296,402.13019907765
"7353",857.82684,2020-04-29 16:00:00,354.74389,41.8905,3.576,3.144,0.83099,-3.042,0.413537876711808,458.813184438542
"7354",740.24506,2020-04-29 16:30:00,311.396,42.85353,3.34267,3.165,0.79627,-2.927,0.42066609671127,443.827058783972
"7355",664.37717,2020-04-29 17:00:00,251.97028,42.71172,3.097,3.1635,0.81714,-2.201,0.379257884493532,437.25203428259
"7356",499.52533,2020-04-29 17:30:00,176.27599,43.92864,2.63933,3.1815,0.79745,-1.876,0.352886989734835,414.271580010702
"7357",360.47383,2020-04-29 18:00:00,147.46362,44.53569,2.24133,3.2175,0.74877,-1.127,0.409082734244536,398.320802178409
"7358",235.022,2020-04-29 18:30:00,110.22317,45.65561,1.84467,3.2525,0.82928,-1.427,0.468990860430087,379.358739206114
"7359",133.68073,2020-04-29 19:00:00,83.20461,47.12417,1.45,3.271,0.64114,-1.018,0.622412893765616,358.797790342736
"7360",58.98239,2020-04-29 19:30:00,47.38372,48.87389,0.98233,3.2675,0.54484,0.271,0.803353678954006,335.431739905712
"7361",324.80406,2020-04-30 09:00:00,258.21872,50.8555,1.85133,2.295,0.35919,-1.562,0.794998436903775,343.223926750741
"7362",457.85889,2020-04-30 09:30:00,446.63044,51.11375,1.89933,2.3075,0.49185,-1.442,0.975476177824133,342.596389891949
"7363",531.94423,2020-04-30 10:00:00,531.73796,48.56406,2.148,2.304,0.4375,-1.988,0.999612233786238,366.935743019454
"7364",569.28255,2020-04-30 11:00:00,562.88494,42.29997,2.77767,2.2995,0.36007,-1.06,0.988761977685773,430.521087441249
"7365",610.18408,2020-04-30 11:30:00,497.00494,42.7352,2.72767,2.329,0.36054,-1.922,0.81451639970679,425.757041263354
"7366",536.09033,2020-04-30 12:00:00,532.67278,44.11572,2.90367,2.347,0.49319,-2.209,0.993625048226481,420.723558331833
"7367",474.82105,2020-04-30 15:00:00,470.9625,39.57508,3.62633,2.6135,0.35206,-2.655,0.991873675356221,478.793664175744
